schema_version,timestamp_ms,session_id,config_id,vesc_vin_V,vesc_battery_A,vesc_motor_A,vesc_duty,vesc_erpm,vesc_mosfet_C,vesc_motor_or_safety_ntc_C,pack1_C,pack2_C,pack3_C,pack4_C,pack5_C,pack6_C,enclosure_C,water_adc,water_alarm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,amp_hours,watt_hours,fault_code,remote_ok,sd_ok,gps_lat,gps_lon,gps_speed_mps,gps_course_deg,gps_fix_quality,sim_state,scenario
1.0.0,6900,2026-08-14-001,FOIL_002,49.992357,0.141554,0.176943,0.023073,1195.188008,24.007699,23.000246,21.942362,22.035622,21.881570,22.165982,22.147568,21.979093,22.000131,3857.380623,False,-0.275829,0.126800,1.179219,21.220938,-4.562600,31.783882,0.000311,0.015541,0,True,True,40.552410,-105.162791,0.200213,36.459572,2,IDLE,Pack 4 thermal anomaly
1.0.0,7000,2026-08-14-001,FOIL_002,49.990955,0.168357,0.210446,0.000000,108.354080,24.009048,23.000249,22.041060,22.066934,22.125257,22.121505,21.961565,22.131918,22.000133,3847.948603,False,0.334874,0.091480,1.068368,28.744514,11.943324,-8.010988,0.000316,0.015775,0,True,True,40.552410,-105.162791,0.000000,36.480678,2,IDLE,Pack 4 thermal anomaly
1.0.0,7100,2026-08-14-001,FOIL_002,49.990889,0.169539,0.211924,0.000000,30.882747,24.009117,23.000253,21.943857,21.983103,22.064853,22.218913,21.939981,22.096524,22.000135,3839.877248,False,-0.009842,0.007862,1.198811,13.856425,-13.289504,-2.102331,0.000320,0.016010,0,True,True,40.552410,-105.162791,0.000000,36.501782,2,IDLE,Pack 4 thermal anomaly
1.0.0,7200,2026-08-14-001,FOIL_002,49.992080,0.146650,0.183312,0.019115,1962.702028,24.007981,23.000256,22.094497,21.914698,22.016618,22.061850,21.950945,22.123371,22.000137,3830.242581,False,0.241015,0.060951,1.366874,-11.872312,10.750789,-0.145326,0.000324,0.016214,0,True,True,40.552410,-105.162790,0.295550,36.522883,2,IDLE,Pack 4 thermal anomaly
1.0.0,7300,2026-08-14-001,FOIL_002,49.992080,0.146578,0.183223,0.059384,2221.058144,24.007985,23.000260,21.930603,22.067435,22.092867,22.344778,22.066856,21.783782,22.000138,3860.797604,False,-0.022455,-0.072691,0.855279,-21.805031,-1.409863,-13.031209,0.000328,0.016417,0,True,True,40.552410,-105.162790,0.326556,36.543983,2,IDLE,Pack 4 thermal anomaly
1.0.0,7400,2026-08-14-001,FOIL_002,49.991242,0.162568,0.203210,0.041596,1805.093345,24.008793,23.000263,22.028298,21.926729,21.960739,22.224770,22.002727,21.822214,22.000140,3868.122424,False,0.056618,-0.185577,1.238370,5.781922,-12.424896,0.870660,0.000333,0.016643,0,True,True,40.552410,-105.162790,0.239921,36.565080,2,IDLE,Pack 4 thermal anomaly
1.0.0,7500,2026-08-14-001,FOIL_002,49.991278,0.161807,0.202259,0.003597,669.842317,24.008764,23.000267,22.041939,21.903123,21.996073,22.225567,22.020566,22.056231,22.000142,3845.604764,False,0.121966,0.067521,0.994190,22.179249,-26.851362,-2.480028,0.000337,0.016868,0,True,True,40.552411,-105.162790,0.088805,36.586175,2,IDLE,Pack 4 thermal anomaly
1.0.0,7600,2026-08-14-001,FOIL_002,49.990770,0.171480,0.214350,0.019388,2483.440367,24.009257,23.000270,22.175683,22.038368,22.164605,22.202446,21.971512,21.992747,22.000144,3845.217664,False,0.033500,-0.007945,0.713385,-14.983618,-10.309626,-25.381537,0.000342,0.017106,0,True,True,40.552411,-105.162790,0.351341,36.607268,2,IDLE,Pack 4 thermal anomaly
1.0.0,7700,2026-08-14-001,FOIL_002,49.991427,0.158807,0.198509,0.065384,3805.343277,24.008633,23.000274,22.150941,22.058270,22.040061,22.186119,22.051523,21.901907,22.000146,3862.451463,False,0.021332,-0.152398,0.922060,10.737892,12.683145,-8.194419,0.000347,0.017326,0,True,True,40.552411,-105.162789,0.562058,36.628359,2,IDLE,Pack 4 thermal anomaly
1.0.0,7800,2026-08-14-001,FOIL_002,49.991756,0.152441,0.190551,0.000000,638.345090,24.008323,23.000277,21.941898,21.983716,22.118911,22.217872,21.857397,21.962708,22.000148,3873.393931,False,-0.005738,-0.197892,1.192698,-19.424184,-3.605437,-21.233583,0.000351,0.017538,0,True,True,40.552411,-105.162789,0.067200,36.649447,2,IDLE,Pack 4 thermal anomaly
1.0.0,7900,2026-08-14-001,FOIL_002,49.991273,0.161624,0.202030,0.021457,1433.536553,24.008791,23.000281,21.961128,22.108520,22.078728,22.161578,21.964596,22.031678,22.000150,3855.817874,False,0.109984,0.034819,0.757620,18.989678,-4.002845,15.899202,0.000355,0.017762,0,True,True,40.552411,-105.162789,0.200311,36.670534,2,IDLE,Pack 4 thermal anomaly
1.0.0,8000,2026-08-14-001,FOIL_002,49.991727,0.152849,0.191061,0.032925,2543.901918,24.008361,23.000284,21.978828,21.991141,21.956064,22.247778,22.060217,21.972716,22.000152,3874.138193,False,0.226379,-0.117604,0.755731,3.562386,-0.856937,9.462264,0.000360,0.017975,0,True,True,40.552412,-105.162789,0.354864,36.691618,2,IDLE,Pack 4 thermal anomaly
1.0.0,8100,2026-08-14-001,FOIL_002,49.991941,0.148680,0.185849,0.002717,102.227931,24.008161,23.000287,21.892520,22.053677,22.024512,22.302720,22.041955,22.064996,22.000153,3872.931323,False,0.122662,0.015693,0.493252,9.398584,-11.892104,10.027334,0.000364,0.018181,0,True,True,40.552412,-105.162789,0.000000,36.712699,2,IDLE,Pack 4 thermal anomaly
1.0.0,8200,2026-08-14-001,FOIL_002,49.990061,0.184639,0.230799,0.014950,2009.504775,24.009968,23.000291,22.006091,21.962411,21.888716,22.034516,22.107627,21.924019,22.000155,3825.110829,False,-0.180690,0.237687,1.057467,-0.425300,-44.027135,-1.243891,0.000369,0.018438,0,True,True,40.552412,-105.162789,0.261184,36.733778,2,IDLE,Pack 4 thermal anomaly
1.0.0,8300,2026-08-14-001,FOIL_002,49.991052,0.165568,0.206960,0.000973,515.139724,24.009025,23.000295,21.933922,22.009119,22.102850,22.061376,21.998888,22.005555,22.000157,3891.100757,False,0.013672,0.002323,1.070297,-8.150687,19.463540,17.887151,0.000373,0.018667,0,True,True,40.552412,-105.162789,0.125830,36.754855,2,IDLE,Pack 4 thermal anomaly
1.0.0,8400,2026-08-14-001,FOIL_002,49.991266,0.161388,0.201736,0.050813,2193.813138,24.008825,23.000299,21.943109,22.062541,21.988532,22.186849,21.935595,21.978158,22.000159,3873.197800,False,0.059971,0.174802,1.106547,0.198274,-8.213034,28.039614,0.000378,0.018892,0,True,True,40.552412,-105.162788,0.316805,36.775930,2,IDLE,Pack 4 thermal anomaly
1.0.0,8500,2026-08-14-001,FOIL_002,49.990772,0.170793,0.213491,0.042387,2334.010902,24.009304,23.000302,22.071637,21.990439,22.145139,22.136021,21.997422,22.002844,22.000161,3848.694573,False,-0.101832,-0.098297,1.108486,-7.274404,-32.004439,2.619355,0.000383,0.019129,0,True,True,40.552412,-105.162788,0.351933,36.797001,2,IDLE,Pack 4 thermal anomaly
1.0.0,8600,2026-08-14-001,FOIL_002,49.991920,0.148719,0.185899,0.018112,1071.684926,24.008209,23.000306,22.027302,22.042182,22.018551,22.216106,21.996482,22.013225,22.000163,3870.106000,False,0.129124,0.114408,1.131789,16.085674,-29.471821,3.046847,0.000387,0.019335,0,True,True,40.552413,-105.162788,0.211019,36.818071,2,IDLE,Pack 4 thermal anomaly
1.0.0,8700,2026-08-14-001,FOIL_002,49.991477,0.157139,0.196424,0.014039,562.816359,24.008639,23.000309,22.097566,22.065970,22.047506,22.192918,21.929280,22.089222,22.000165,3832.515272,False,0.001318,-0.202763,1.140180,-9.099422,-4.511379,23.308493,0.000391,0.019553,0,True,True,40.552413,-105.162788,0.047672,36.839138,2,IDLE,Pack 4 thermal anomaly
1.0.0,8800,2026-08-14-001,FOIL_002,49.991575,0.155185,0.193982,0.035124,818.916363,24.008550,23.000313,21.990349,22.064798,22.002826,22.197536,22.011934,21.946425,22.000167,3858.254228,False,0.381002,-0.231642,0.914352,-16.290898,-7.625347,-11.257841,0.000395,0.019769,0,True,True,40.552413,-105.162788,0.101647,36.860202,2,IDLE,Pack 4 thermal anomaly
1.0.0,8900,2026-08-14-001,FOIL_002,49.991032,0.165518,0.206898,0.000000,751.604096,24.009075,23.000316,22.066937,22.036703,21.912115,22.279782,22.021210,22.065938,22.000169,3872.947249,False,-0.200945,-0.104508,1.020860,-32.651040,31.455508,-23.320905,0.000400,0.019999,0,True,True,40.552413,-105.162788,0.092589,36.881264,2,IDLE,Pack 4 thermal anomaly
1.0.0,9000,2026-08-14-001,FOIL_002,49.990398,0.177615,0.222018,0.010024,700.610438,24.009690,23.000320,22.009565,22.138188,22.071156,22.162526,22.077414,22.069020,22.000171,3853.815974,False,-0.035243,0.313315,1.287179,-18.460287,24.679119,9.937260,0.000405,0.020245,0,True,True,40.552413,-105.162788,0.120910,36.902323,2,IDLE,Pack 4 thermal anomaly
1.0.0,9100,2026-08-14-001,FOIL_002,49.991093,0.164202,0.205252,0.029948,2173.004024,24.009029,23.000324,22.030572,22.016647,21.989078,22.218294,21.898999,22.000454,22.000173,3849.976404,False,-0.272434,0.450431,1.231836,-1.827561,-0.669938,-8.791000,0.000410,0.020473,0,True,True,40.552413,-105.162788,0.350851,36.923380,2,IDLE,Pack 4 thermal anomaly
1.0.0,9200,2026-08-14-001,FOIL_002,49.990032,0.184465,0.230581,0.001426,1436.808489,24.010052,23.000328,21.964800,22.161812,22.055482,22.161811,22.091378,21.975881,22.000175,3868.317036,False,-0.129063,-0.210643,1.233143,20.731468,-14.947658,-23.136953,0.000415,0.020730,0,True,True,40.552413,-105.162787,0.195844,36.944434,2,IDLE,Pack 4 thermal anomaly
1.0.0,9300,2026-08-14-001,FOIL_002,49.990826,0.169170,0.211463,0.032640,776.543639,24.009297,23.000331,22.072647,22.034734,22.023621,22.047869,21.989338,21.945032,22.000177,3861.097314,False,0.337242,0.317344,1.138465,-19.102702,10.312037,19.416046,0.000419,0.020965,0,True,True,40.552413,-105.162787,0.142452,36.965485,2,IDLE,Pack 4 thermal anomaly
1.0.0,9400,2026-08-14-001,FOIL_002,49.990247,0.180182,0.225228,0.073692,3538.954573,24.009857,23.000335,21.915961,22.000167,21.927751,22.300403,22.059037,22.097205,22.000179,3905.914641,False,-0.093777,-0.047570,1.344718,10.585635,3.655022,-18.649457,0.000424,0.021215,0,True,True,40.552414,-105.162787,0.509102,36.986533,2,IDLE,Pack 4 thermal anomaly
1.0.0,9500,2026-08-14-001,FOIL_002,49.991449,0.157081,0.196351,0.010400,1024.444091,24.008711,23.000339,21.935115,21.889263,22.061344,22.338306,22.158724,21.978201,22.000181,3856.458733,False,-0.000390,-0.064811,0.786510,-47.450869,-9.685538,22.389790,0.000429,0.021433,0,True,True,40.552414,-105.162787,0.165785,37.007579,2,IDLE,Pack 4 thermal anomaly
1.0.0,9600,2026-08-14-001,FOIL_002,49.991538,0.155307,0.194134,0.008517,1758.089035,24.008631,23.000342,21.982302,22.105602,21.906524,22.192768,22.031498,21.946332,22.000183,3839.179396,False,0.111033,0.138436,0.841933,2.871623,-17.777108,7.437667,0.000433,0.021649,0,True,True,40.552414,-105.162787,0.250811,37.028622,2,IDLE,Pack 4 thermal anomaly
1.0.0,9700,2026-08-14-001,FOIL_002,49.990318,0.178615,0.223269,0.025544,-119.781055,24.009806,23.000346,22.022161,21.970904,21.967189,22.157033,22.099686,21.973028,22.000185,3886.684965,False,-0.144837,-0.053533,0.839224,15.436675,14.740042,-15.291038,0.000438,0.021897,0,True,True,40.552414,-105.162787,0.000000,37.049662,2,IDLE,Pack 4 thermal anomaly
1.0.0,9800,2026-08-14-001,FOIL_002,49.991948,0.147290,0.184112,0.000000,2.729179,24.008248,23.000349,21.975787,22.080722,22.035508,22.218497,22.125140,21.992331,22.000186,3867.768775,False,-0.316661,-0.071436,1.238281,-0.948217,-23.262421,8.895105,0.000442,0.022101,0,True,True,40.552414,-105.162787,0.000000,37.070699,2,IDLE,Pack 4 thermal anomaly
1.0.0,9900,2026-08-14-001,FOIL_002,49.991981,0.146603,0.183253,0.092760,3596.176659,24.008222,23.000353,21.927007,22.052308,22.046475,22.289538,21.940889,22.161626,22.000188,3866.613018,False,-0.241161,0.082436,0.956521,3.898470,-18.137518,1.706180,0.000446,0.022305,0,True,True,40.552414,-105.162786,0.515598,37.091734,2,IDLE,Pack 4 thermal anomaly
1.0.0,10000,2026-08-14-001,FOIL_002,49.991626,0.153325,0.191656,0.039769,2483.494233,24.008567,23.000356,22.013342,21.926056,22.002039,22.175296,22.101959,21.982989,22.000190,3842.085590,False,0.255705,-0.168103,1.120701,4.973761,-6.364711,-4.971023,0.000450,0.022518,0,True,True,40.552415,-105.162786,0.354349,37.112765,2,IDLE,Pack 4 thermal anomaly
1.0.0,10100,2026-08-14-001,FOIL_002,49.991553,0.154659,0.193324,0.028483,124.806276,24.008642,23.000359,21.956053,21.984069,21.937428,22.183594,22.012891,21.860454,22.000192,3860.129137,False,-0.183799,0.041776,0.981714,15.688629,10.909054,-1.137416,0.000455,0.022732,0,True,True,40.552415,-105.162786,0.054924,37.133794,2,IDLE,Pack 4 thermal anomaly
1.0.0,10200,2026-08-14-001,FOIL_002,49.992094,0.144237,0.180296,0.043583,1715.865652,24.008129,23.000363,22.114116,22.040796,21.959623,22.190296,22.098500,22.050849,22.000193,3889.381244,False,0.073005,0.273349,1.010937,-0.474584,-4.495266,-16.157026,0.000459,0.022933,0,True,True,40.552415,-105.162786,0.233099,37.154820,2,IDLE,Pack 4 thermal anomaly
1.0.0,10300,2026-08-14-001,FOIL_002,49.991669,0.152306,0.190383,0.000000,-91.406151,24.008541,23.000366,21.970381,21.927185,22.026443,22.138642,21.920254,22.001460,22.000195,3859.862324,False,-0.243480,-0.011823,0.934642,-19.680350,-15.251356,-21.613312,0.000463,0.023144,0,True,True,40.552415,-105.162786,0.000000,37.175842,2,IDLE,Pack 4 thermal anomaly
1.0.0,10400,2026-08-14-001,FOIL_002,49.992036,0.145214,0.181517,0.006024,130.973886,24.008194,23.000369,21.922085,21.983595,21.952461,22.286308,21.977387,21.929442,22.000197,3831.760317,False,0.011045,-0.179230,0.816165,-20.476980,53.351857,4.317369,0.000467,0.023346,0,True,True,40.552415,-105.162786,0.000000,37.196862,2,IDLE,Pack 4 thermal anomaly
1.0.0,10500,2026-08-14-001,FOIL_002,49.991738,0.150854,0.188568,0.009513,1475.096632,24.008485,23.000372,21.949220,22.023037,22.002136,22.100097,21.917825,21.985168,22.000199,3877.713786,False,0.255879,-0.287195,0.731507,11.057393,-2.219454,18.472734,0.000471,0.023555,0,True,True,40.552415,-105.162786,0.235088,37.217879,2,IDLE,Pack 4 thermal anomaly
1.0.0,10600,2026-08-14-001,FOIL_002,49.989644,0.190924,0.238656,0.017387,1912.431203,24.010498,23.000377,21.953412,21.990724,21.967032,22.418853,21.878072,22.126028,22.000201,3831.124010,False,-0.057580,-0.058440,0.862677,3.292539,26.448456,13.308049,0.000476,0.023820,0,True,True,40.552415,-105.162785,0.262804,37.238892,2,IDLE,Pack 4 thermal anomaly
1.0.0,10700,2026-08-14-001,FOIL_002,49.989902,0.185893,0.232366,0.024030,221.762081,24.010257,23.000381,22.033631,21.944161,21.934500,22.237767,21.883008,22.140366,22.000203,3860.298565,False,0.175288,-0.112616,0.879389,-9.411779,-0.401186,-4.302268,0.000482,0.024079,0,True,True,40.552415,-105.162785,0.000000,37.259903,2,IDLE,Pack 4 thermal anomaly
1.0.0,10800,2026-08-14-001,FOIL_002,49.990969,0.165354,0.206693,0.021609,1359.226016,24.009240,23.000384,21.986886,22.025551,22.028531,22.082108,22.066208,21.968101,22.000205,3872.338983,False,0.092799,0.040566,0.907954,8.191297,14.559475,-9.622678,0.000486,0.024308,0,True,True,40.552415,-105.162785,0.219627,37.280910,2,IDLE,Pack 4 thermal anomaly
1.0.0,10900,2026-08-14-001,FOIL_002,49.991080,0.163161,0.203951,0.029497,1383.558010,24.009139,23.000388,22.163064,22.079255,22.091106,22.242372,22.027182,21.936489,22.000207,3873.283149,False,0.379408,-0.110593,1.285312,-10.585133,9.578542,-59.996982,0.000491,0.024535,0,True,True,40.552415,-105.162785,0.183968,37.301914,2,IDLE,Pack 4 thermal anomaly
1.0.0,11000,2026-08-14-001,FOIL_002,49.991263,0.159585,0.199482,0.000000,99.091117,24.008969,23.000391,21.842609,22.025336,21.991142,22.267477,21.986238,21.881970,22.000209,3859.675368,False,-0.078684,0.101183,1.219069,-27.911255,-2.461098,-1.403201,0.000495,0.024756,0,True,True,40.552415,-105.162785,0.000000,37.322915,2,IDLE,Pack 4 thermal anomaly
1.0.0,11100,2026-08-14-001,FOIL_002,49.992538,0.135069,0.168836,0.010618,380.039259,24.007751,23.000394,22.156976,21.933419,21.993535,22.236869,21.937518,21.952998,22.000210,3842.102069,False,0.070980,0.295681,0.823651,2.810401,5.525953,-14.784617,0.000499,0.024944,0,True,True,40.552415,-105.162785,0.049193,37.343913,2,IDLE,Pack 4 thermal anomaly
1.0.0,11200,2026-08-14-001,FOIL_002,49.990686,0.170506,0.213132,0.000000,293.503219,24.009532,23.000398,21.870055,21.988005,21.987184,22.208175,21.855561,21.933094,22.000212,3864.398257,False,-0.151267,-0.012037,1.121972,-4.335128,3.358433,-13.433780,0.000504,0.025181,0,True,True,40.552415,-105.162785,0.000000,37.364908,2,IDLE,Pack 4 thermal anomaly
1.0.0,11300,2026-08-14-001,FOIL_002,49.990709,0.169988,0.212485,0.028084,1442.817065,24.009516,23.000402,21.957714,21.959264,22.053676,22.257830,21.960967,21.888293,22.000214,3849.233832,False,0.041421,-0.186563,0.796876,1.383116,-2.192210,-9.908648,0.000508,0.025417,0,True,True,40.552416,-105.162785,0.239942,37.385899,2,IDLE,Pack 4 thermal anomaly
1.0.0,11400,2026-08-14-001,FOIL_002,49.991522,0.154342,0.192928,0.000000,163.691359,24.008742,23.000405,21.935824,21.861641,21.994080,22.304143,22.088615,22.034379,22.000216,3852.755566,False,0.317071,0.155290,0.746510,-5.996901,-11.823284,6.916756,0.000513,0.025631,0,True,True,40.552416,-105.162785,0.014826,37.406887,2,IDLE,Pack 4 thermal anomaly
1.0.0,11500,2026-08-14-001,FOIL_002,49.991753,0.149845,0.187307,0.017513,1255.599382,24.008526,23.000408,22.051864,21.950151,22.125927,22.247431,22.033888,21.918290,22.000218,3890.882275,False,-0.548158,0.107862,0.845309,7.196226,-4.317677,-12.166610,0.000517,0.025839,0,True,True,40.552416,-105.162785,0.179478,37.427871,2,IDLE,Pack 4 thermal anomaly
1.0.0,11600,2026-08-14-001,FOIL_002,49.990890,0.166314,0.207893,0.027717,1842.639630,24.009358,23.000412,22.010017,22.029874,21.815929,22.235424,21.868117,21.948505,22.000220,3854.815086,False,-0.156767,0.266779,1.143254,-30.669940,-3.703151,17.466064,0.000521,0.026070,0,True,True,40.552416,-105.162785,0.265030,37.448853,2,IDLE,Pack 4 thermal anomaly
1.0.0,11700,2026-08-14-001,FOIL_002,49.989425,0.194318,0.242897,0.000000,88.626108,24.010769,23.000416,22.079463,22.065243,22.100045,22.177077,22.156245,21.855982,22.000222,3852.016473,False,0.149395,-0.247033,1.207351,1.807851,-18.660505,15.161896,0.000527,0.026340,0,True,True,40.552416,-105.162785,0.001747,37.469831,2,IDLE,Pack 4 thermal anomaly
1.0.0,11800,2026-08-14-001,FOIL_002,49.990613,0.171462,0.214327,0.016970,231.807096,24.009636,23.000420,22.051230,22.018298,21.981002,22.211362,21.961978,21.724599,22.000224,3887.371816,False,-0.081031,-0.024164,1.237015,17.777680,12.212586,2.651682,0.000532,0.026578,0,True,True,40.552416,-105.162785,0.000000,37.490805,2,IDLE,Pack 4 thermal anomaly
1.0.0,11900,2026-08-14-001,FOIL_002,49.992319,0.138682,0.173352,0.000000,240.982106,24.008005,23.000423,22.041234,22.118944,21.851473,22.317592,22.072819,22.230150,22.000226,3829.915193,False,0.319884,0.106744,1.107594,-3.205603,-15.040911,14.672333,0.000536,0.026771,0,True,True,40.552416,-105.162785,0.000000,37.511776,2,IDLE,Pack 4 thermal anomaly
1.0.0,12000,2026-08-14-001,FOIL_002,49.991181,0.160440,0.200551,0.003108,981.494356,24.009102,23.000427,22.051954,22.055930,22.036994,22.206032,22.027991,21.963534,22.000228,3872.477247,False,-0.389457,0.111317,1.064310,6.543866,-0.407071,-2.845987,0.000540,0.026993,0,True,True,40.552416,-105.162785,0.130092,37.532744,2,IDLE,Pack 4 thermal anomaly
1.0.0,12100,2026-08-14-001,FOIL_002,49.991115,0.161621,0.202026,0.025216,943.798643,24.009170,23.000430,21.878227,22.039270,22.028939,22.246597,22.006636,22.084441,22.000229,3889.618780,False,0.179062,0.021347,0.947193,-23.428775,-13.739375,-18.524832,0.000544,0.027218,0,True,True,40.552416,-105.162784,0.113468,37.553708,2,IDLE,Pack 4 thermal anomaly
1.0.0,12200,2026-08-14-001,FOIL_002,49.991739,0.149595,0.186993,0.091543,3363.885898,24.008577,23.000434,21.929819,21.900225,21.961782,22.195333,22.007863,21.870240,22.000231,3874.096740,False,0.244666,-0.009718,1.006148,7.403137,-9.863323,17.332656,0.000549,0.027426,0,True,True,40.552417,-105.162784,0.500303,37.574668,2,IDLE,Pack 4 thermal anomaly
1.0.0,12300,2026-08-14-001,FOIL_002,49.992344,0.137937,0.172421,0.042414,2520.688406,24.008002,23.000437,21.963012,22.016527,21.907544,22.147119,21.980112,21.929697,22.000233,3861.483198,False,0.213146,0.267855,1.149945,2.310905,6.278838,8.467865,0.000552,0.027617,0,True,True,40.552417,-105.162784,0.341376,37.595625,2,IDLE,Pack 4 thermal anomaly
1.0.0,12400,2026-08-14-001,FOIL_002,49.990383,0.175451,0.219314,0.000000,-129.296899,24.009887,23.000440,22.013592,21.969611,22.153843,22.311366,22.063872,21.941502,22.000235,3872.070491,False,-0.059353,0.243288,1.045963,21.742115,26.509181,7.237309,0.000557,0.027861,0,True,True,40.552417,-105.162784,0.000000,37.616578,2,IDLE,Pack 4 thermal anomaly
1.0.0,12500,2026-08-14-001,FOIL_002,49.991336,0.157118,0.196398,0.069652,2535.580311,24.008979,23.000444,22.068241,22.053647,21.947431,22.286393,21.928213,22.060299,22.000237,3865.797324,False,-0.138213,0.209450,0.400763,15.262406,-24.949854,-30.448427,0.000562,0.028079,0,True,True,40.552417,-105.162784,0.380739,37.637528,2,IDLE,Pack 4 thermal anomaly
1.0.0,12600,2026-08-14-001,FOIL_002,49.990422,0.174571,0.218214,0.015734,1166.621989,24.009861,23.000448,22.154216,21.991519,22.013845,22.306630,22.015746,21.949186,22.000239,3861.934606,False,-0.259423,0.106346,0.945480,7.726740,-38.274363,-11.308598,0.000567,0.028321,0,True,True,40.552417,-105.162783,0.138324,37.658474,2,IDLE,Pack 4 thermal anomaly
1.0.0,12700,2026-08-14-001,FOIL_002,49.992814,0.128652,0.160815,0.030751,2032.714396,24.007573,23.000451,21.948008,22.040636,22.028842,22.378748,22.049207,21.923692,22.000240,3869.475303,False,0.180145,-0.193675,1.185560,-23.642170,-10.610616,16.538465,0.000570,0.028500,0,True,True,40.552417,-105.162783,0.278515,37.679417,2,IDLE,Pack 4 thermal anomaly
